No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count,source,datetime,emotion_score,emotion_label,numeric_score
300,Adi Arrow 🇵🇱🇪🇺🦮,@Dariusz_Jonski Pewnych rzeczy się nie wybacza. Takimi są zdrada i porzucenie. Zaserwowaliście wyborcom @trzaskowski_ obie.,Mon Jun 09 21:04:32 +0000 2025,0,3,57.0,momenty_trzaskowski,2025-06-09 21:04:32+00:00,0.5621213912963867,POSITIVE,0.5621213912963867
299,Wieslaw Jaworski🇵🇱🇪🇺,"A najlepsze w tym wszystkim jest to że po wyborach w 2023, K15 miała tylko jedno bojowe  zadanie.
JEDNO.❗️
ROZLICZYĆ ZŁODZIEJSTWO PIS.
Gdyby nawet nic nie robiła a tylko porządnie i uczciwie wzięła się za rozliczenia, to dziś Trzaskowski by był Prezydentem, a za dwa lata K15 by",Mon Jun 09 21:04:36 +0000 2025,0,1,49.0,momenty_trzaskowski,2025-06-09 21:04:36+00:00,0.5781917572021484,POSITIVE,0.5781917572021484
298,eLJot JoteL,"@zbig323 @AndrzejDuda .
Czego nie rozumiesz?

Był jeden z dwóch do wyboru.

Trzaskowski, kłamca do kwadratu.
Codziennie miał inne zdanie na ten sam temat.
Bezczelnie zaprzeczał faktom i słowom, które miały wcześniej miejsce

Nawrocki, nawet jak ma coś ""na sumieniu"", to i tak lepszy od Trzaskowskiego
.",Mon Jun 09 21:06:00 +0000 2025,0,0,2.0,momenty_trzaskowski,2025-06-09 21:06:00+00:00,0.6085294485092163,POSITIVE,0.6085294485092163
297,Jan co pyta o mieszkania,"@Gosc_RadiaZET @BogRymanowski @krzysztofbosak @KONFEDERACJA_ Politycy PSL mówią, że młodzi zagłosowali na Nawrockiego między innymi dlatego, że Trzaskowski popierał dopłaty do kredytów. W ten sposób młodzi pokazali, że nie chcą dopłat. Czy Pana zdaniem rząd w końcu odpuści ten temat, czy jednak młode polskie (deweloperskie) rodziny są w",Mon Jun 09 21:06:07 +0000 2025,0,47,371.0,momenty_trzaskowski,2025-06-09 21:06:07+00:00,0.5173636674880981,POSITIVE,0.5173636674880981
296,Dazed & Confused,@zyczkowski @ROGranic @RepublikaTV @donaldtusk @trzaskowski_ @GiertychRoman no to panowie szybkie losowanie kto którego bierze na chatę...,Mon Jun 09 21:06:09 +0000 2025,0,2,150.0,momenty_trzaskowski,2025-06-09 21:06:09+00:00,0.6133713126182556,NEGATIVE,-0.6133713126182556
295,🪻Izabela Francowata🪻,"@89_kba A ma jakieś oficjalne na stole? Trzaskowski i Jego partia jakoś zawalczyli o to żeby udowodnić,iż wybory były skręcone?",Mon Jun 09 21:06:28 +0000 2025,0,0,9.0,momenty_trzaskowski,2025-06-09 21:06:28+00:00,0.5087010264396667,POSITIVE,0.5087010264396667
294,...Akogoto...,@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia ... zacną jest...,Mon Jun 09 21:07:05 +0000 2025,0,0,166.0,momenty_trzaskowski,2025-06-09 21:07:05+00:00,0.6296451091766357,NEGATIVE,-0.6296451091766357
293,eLJot JoteL,"@PandorPatr64082 @Urszula50251767 @szumand .
Czego nie rozumiesz?

Był jeden z dwóch do wyboru.

Trzaskowski, kłamca do kwadratu.
Codziennie miał inne zdanie na ten sam temat.
Bezczelnie zaprzeczał faktom i słowom, które miały wcześniej miejsce

Nawrocki, nawet jak ma coś ""na sumieniu"", to i tak lepszy od Trzaskowskiego
.",Mon Jun 09 21:07:08 +0000 2025,0,0,5.0,momenty_trzaskowski,2025-06-09 21:07:08+00:00,0.6085294485092163,POSITIVE,0.6085294485092163
292,None the Younger,"@Mikka77Joa @TO800101 @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia No i warto pamiętać, że ponad prawem stoi ""interpretacja niezawisłego sądu"", opierająca się np. na ""intencjach ustawodawcy"" albo ""interesie społecznym"".",Mon Jun 09 21:07:46 +0000 2025,1,2,21.0,momenty_trzaskowski,2025-06-09 21:07:46+00:00,0.6146275997161865,POSITIVE,0.6146275997161865
291,Tadeusz,"@NoneTheYounger @Mikka77Joa @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Bo tak jest - naród, SN po rozpatrzeniu skarg uprawnionych, czyli obywateli. Tu nie ma mętliku. Jest gdzie indziej jeśli bezpośrednio to znaczy że powołuje głosami i głosami może odwołać- druga opcja nie ujęta. To by była inna polityka jakby można było odwołać, koniec obiecanek",Mon Jun 09 21:07:51 +0000 2025,2,0,15.0,momenty_trzaskowski,2025-06-09 21:07:51+00:00,0.6967768669128418,POSITIVE,0.6967768669128418
289,John Komturski,@Daria65578032 Ma Pani rację że jest podejrzane że Trzaskowski wygrał w I turze.Ale w końcu wynik nie jest taki zły dla Trzaskowskiego przy jego fatalnej kampanii oraz kompromitującym poziomie intelektualnym i prostactwie zachowania.,Mon Jun 09 21:08:06 +0000 2025,0,0,1.0,momenty_trzaskowski,2025-06-09 21:08:06+00:00,0.6355940103530884,POSITIVE,0.6355940103530884
290,Prof. Nidhogg,@MartaLokje @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Nie będzie bezkrólewia bo stary prezydent sprawuje urząd do zaprzysiężenie nowego. Ten wariant był wielokrotnie omawiany. Tyle razy ile dziennikarze piszą takie bzdury,Mon Jun 09 21:08:06 +0000 2025,1,15,183.0,momenty_trzaskowski,2025-06-09 21:08:06+00:00,0.6406999230384827,POSITIVE,0.6406999230384827
288,Rocky Balboa,Kandydatem na szefa Unijnej Międzynarodówki będzie Rafał Trzaskowski.😂😂😂 https://t.co/M9popWJv9J,Mon Jun 09 21:08:23 +0000 2025,0,29,449.0,momenty_trzaskowski,2025-06-09 21:08:23+00:00,0.5824175477027893,POSITIVE,0.5824175477027893
287,Jakub Styrkowiec,"🤔 Gdyby rządzący użyli nielegalnej aplikacji i pomyłka poszła na korzyść @trzaskowski_, byłby krzyk o zdradzie i zamachu.

👉 Tymczasem aplikacja to pomysł PiS, pomyłki poszły na korzyść Nawrockiego, a retoryka ta sama — tylko wynik się zgadza 🤡

#Wybory #NielegalnaAplikacja",Mon Jun 09 21:08:53 +0000 2025,0,0,83.0,momenty_trzaskowski,2025-06-09 21:08:53+00:00,0.5410982370376587,POSITIVE,0.5410982370376587
286,Sawa,"@ppece @MacVVilk @trzaskowski_ Art. 82: „Obowiązkiem obywatela polskiego jest wierność Rzeczypospolitej Polskiej oraz troska o dobro wspólne.”

Art. 85 ust. 1: „Obowiązkiem obywatela polskiego jest obrona Ojczyzny.”",Mon Jun 09 21:09:30 +0000 2025,2,4,133.0,momenty_trzaskowski,2025-06-09 21:09:30+00:00,0.7089347243309021,POSITIVE,0.7089347243309021
285,Joa.,"@TO800101 @NoneTheYounger @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Poproszę z interpunkcją, bo ten telegram doszedł nieczytelny.",Mon Jun 09 21:09:51 +0000 2025,0,0,11.0,momenty_trzaskowski,2025-06-09 21:09:51+00:00,0.7048819065093994,NEGATIVE,-0.7048819065093994
284,Artur Formella,@PaulKozuchowski Wygra tylko jeśli podczas nowych wyborów prezydenckich Tusk odejdzie na emeryturę i zastąpi go Trzaskowski.,Mon Jun 09 21:09:59 +0000 2025,0,0,82.0,momenty_trzaskowski,2025-06-09 21:09:59+00:00,0.5704672336578369,POSITIVE,0.5704672336578369
283,None the Younger,"@TO800101 @Mikka77Joa @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia No właśnie nigdzie nie jest napisane, że ""bezpośrednio znaczy głosami"". To taka... zwyczajowa interepretacja. Jedyne co w konstytucji jest, to że wybory są ""bezpośrednie"", ale z tego to pierwsze nie wynika.",Mon Jun 09 21:10:19 +0000 2025,1,1,19.0,momenty_trzaskowski,2025-06-09 21:10:19+00:00,0.66095370054245,POSITIVE,0.66095370054245
282,CytrynowyPapież 🇵🇱🇵🇱🇵🇱,"@szykom89 @NawrockiKn @pisorgpl To czemu Trzaskowski nie poddał się narkotestom? Przecież uczciwi nie mają się czego bać. A swoją drogą kto będzie ponownie liczył głosy? Giertych i silni razem? Jaki dajesz dowód, że to będzie uczciwe liczenie? Kto za te fanaberie zapłaci?",Mon Jun 09 21:10:23 +0000 2025,0,2,20.0,momenty_trzaskowski,2025-06-09 21:10:23+00:00,0.5681119561195374,POSITIVE,0.5681119561195374
281,Slawomir luk,"@Iza08528455 @AndrzejZmiasta On byłby gotów, tylko wtedy kiedy wygrałby trzaskowski",Mon Jun 09 21:10:25 +0000 2025,0,0,2.0,momenty_trzaskowski,2025-06-09 21:10:25+00:00,0.6450671553611755,NEGATIVE,-0.6450671553611755
280,Lila Sosnowska,"@lis_tomasz Zwłaszcza  to razi, gdy według  Adama Michnika  skrzyżowaniem Einsteina  i Platona jest Rafał Trzaskowski",Mon Jun 09 21:10:34 +0000 2025,0,0,1.0,momenty_trzaskowski,2025-06-09 21:10:34+00:00,0.5145360231399536,POSITIVE,0.5145360231399536
279,Przemek Owczarski,"@Adbodnar No chyba że ukraińcy grożą śmiercią Mentzenowi, wtedy nie trzeba nic robić, a nóż widelec spełniliby swoje groźby to Trzaskowski miałby o jednego konkurenta mniej. Tak? https://t.co/YEpuVgF45e",Mon Jun 09 21:10:44 +0000 2025,0,0,5.0,momenty_trzaskowski,2025-06-09 21:10:44+00:00,0.6302960515022278,POSITIVE,0.6302960515022278
278,Slawomir luk,"@AndrzejZmiasta On byłby gotów, tylko wtedy kiedy wygrałby trzaskowski",Mon Jun 09 21:10:47 +0000 2025,0,0,20.0,momenty_trzaskowski,2025-06-09 21:10:47+00:00,0.6450671553611755,NEGATIVE,-0.6450671553611755
277,Mirella,"@arekzam @MateuszPluta02 @IBRiS_PL @rzeczpospolita @ko_klub @pisorgpl @KONFEDERACJA_ @__Lewica @partiarazem Jasne, mrzonki, wyborcy Konfy nie wybaczyliby koalicji z KO bo 88% z nich głosowało za Nawrockim i byle nie Trzaskowski. Nie opowiadaj bajek, byli nawet bardzo wkurzeni o to piwo. A Ibris zaniża PiSowi jak zwykle, poza tym koalicja bedzie się tylko staczac po równi pochylej",Mon Jun 09 21:10:54 +0000 2025,2,5,773.0,momenty_trzaskowski,2025-06-09 21:10:54+00:00,0.6410866975784302,POSITIVE,0.6410866975784302
276,Bartłomiej Leśko,"@MacVVilk @trzaskowski_ Człowiek się uczy całe życie. Szczególnie Polacy. Ledwie skończyli aplikacje notarialne, zaraz wzięli się za studiowanie analizy wielkich liczb i teorii chaosu :D",Mon Jun 09 21:11:22 +0000 2025,0,0,90.0,momenty_trzaskowski,2025-06-09 21:11:22+00:00,0.5699942708015442,POSITIVE,0.5699942708015442
275,Basia,"@DanielTrzaska0 @rzeczpospolita @szymon_holownia @donaldtusk @trzaskowski_ Genialny pomysł!😂😂😂Na te trudne czasy, wojnę przy granicy i zawirowania w kraju, prawdopodobne problemy ze środkami unijnymi -  pozbywać się jedynego człowieka, który jest w stanie utrzymać to wszystko w kupie.",Mon Jun 09 21:11:43 +0000 2025,0,2,24.0,momenty_trzaskowski,2025-06-09 21:11:43+00:00,0.5543665885925293,NEGATIVE,-0.5543665885925293
274,Mija,"@86Yennefer @_kaminskikacper Uwielbiam ""sondaże""... W ostatnich wyborach przez całą kampanię WE WSZYSTKICH wygrywał Trzaskowski... Uwielbiam też ""sondaże"" bez podanego pytania... 🤡🤡🤡 Ktoś to wgl jeszcze traktuje poważnie?",Mon Jun 09 21:11:47 +0000 2025,0,3,16.0,momenty_trzaskowski,2025-06-09 21:11:47+00:00,0.5214385390281677,POSITIVE,0.5214385390281677
273,Gmork,"@MacVVilk @trzaskowski_ Słodki jeżu w malinach, ale się nam ten Wilk progresywny zmatkokurkował.",Mon Jun 09 21:11:59 +0000 2025,0,1,41.0,momenty_trzaskowski,2025-06-09 21:11:59+00:00,0.6992279291152954,NEGATIVE,-0.6992279291152954
272,Carnivore 🇵🇱,"@KrychaXXXX @tahira64712792 @LeszekMiller Ale gdyby Trzaskowski wygrał tą samą różnicą głosów to rozumiem, że wtedy wybory nie byłyby skręcone? 🤡",Mon Jun 09 21:12:12 +0000 2025,1,1,27.0,momenty_trzaskowski,2025-06-09 21:12:12+00:00,0.6298577189445496,NEGATIVE,-0.6298577189445496
271,Szymon Pifczyk,"@MacVVilk Serio? Nie potrafisz sobie wyobrazić co by się po tym ""bezsensownym biciu piany"" stało, gdyby Trzaskowski jednak wygrał? Przecież oni stworzyli nawet prewencyjnie aplikację do rzekomej weryfikacji wyborców, a TVR i czołowi politycy PiS cały dzień trąbili o autokarach https://t.co/EGFK6qcfPf",Mon Jun 09 21:12:17 +0000 2025,4,24,712.0,momenty_trzaskowski,2025-06-09 21:12:17+00:00,0.5495994091033936,POSITIVE,0.5495994091033936
270,Patrycja Rz,@Reflexip @GarwolinskaAnna @GMiziula @NGoldschneider @sikorskiradek @trzaskowski_ @szumand @donaldtusk @Ten_Psycholog @SebastianRad Nie wrzucaj wszystkich do jednego wora.,Mon Jun 09 21:12:32 +0000 2025,0,0,8.0,momenty_trzaskowski,2025-06-09 21:12:32+00:00,0.6647504568099976,NEGATIVE,-0.6647504568099976
269,"KOLL ,Horus i Ra w jednej osobie, jest nas 3","@ConneryDefence @Dariusz_Jonski Dobra,  jak by Trzaskowski był na górze,  w karcie do głosowania,  to by wygrał.  Tyle w temacie.",Mon Jun 09 21:12:32 +0000 2025,0,0,4.0,momenty_trzaskowski,2025-06-09 21:12:32+00:00,0.5276694297790527,NEGATIVE,-0.5276694297790527
268,Mirella,"@arekzam @MateuszPluta02 @IBRiS_PL @rzeczpospolita @ko_klub @pisorgpl @KONFEDERACJA_ @__Lewica @partiarazem Nic nie kumasz, nie po to Konfa głosowała byle nie Trzaskowski żeby potem obalac jego veto, masz jakies szare komórki? 😂Tylko myślenie życzeniowe...",Mon Jun 09 21:13:13 +0000 2025,0,3,425.0,momenty_trzaskowski,2025-06-09 21:13:13+00:00,0.5125359892845154,POSITIVE,0.5125359892845154
267,Wielki Mordechaj Palacz🇮🇱,@kowal081934 @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Potwierdzam,Mon Jun 09 21:14:37 +0000 2025,0,0,38.0,momenty_trzaskowski,2025-06-09 21:14:37+00:00,0.627460777759552,POSITIVE,0.627460777759552
266,Waldemar Nak,"@MacVVilk @ppece @trzaskowski_ Niemiec. W interesie Niemiec. Po to ustanowili Tuska, po to finansowali Campusy Trzaskowskiego.",Mon Jun 09 21:14:46 +0000 2025,0,1,129.0,momenty_trzaskowski,2025-06-09 21:14:46+00:00,0.5921765565872192,POSITIVE,0.5921765565872192
265,Anna,"Chodziłam na każde wybory, bo głos wyborcy ma znaczenie. Namawiałam rodzinę by chodzili i głosowali. Że to ma znaczenie. Dziś jednak jestem wyczerpana. Całe swoje serce zaangażowałam w kampanię @trzaskowski_ . Słuchałam przemówień, poszłam na wiec.",Mon Jun 09 21:14:49 +0000 2025,1,0,8.0,momenty_trzaskowski,2025-06-09 21:14:49+00:00,0.6084888577461243,POSITIVE,0.6084888577461243
264,Koncentrat Agrestowy,@MiastoJestNasze @trzaskowski_ proszę się podać do dymisji!,Mon Jun 09 21:14:58 +0000 2025,0,0,18.0,momenty_trzaskowski,2025-06-09 21:14:58+00:00,0.704648494720459,NEGATIVE,-0.704648494720459
263,Krzysztof Kowalski #SilniRazem #Trzaskowski2025,"@eesiedlecka @Mariola16685252 @damiani_28 @trzaskowski_ Dziękuję za obronę.
Myślę, że nie obraziłem.",Mon Jun 09 21:15:08 +0000 2025,0,1,5.0,momenty_trzaskowski,2025-06-09 21:15:08+00:00,0.5166293382644653,NEGATIVE,-0.5166293382644653
262,Bobol Columbus,"@wkrawcz1 Mlodziez z Konfy glosowala na ""byle nie Trzaskowski"" i jako prezent dostala Czarnka. Ale wywrócili stolik, ze hej  😂😂😂🙈🙈🙈",Mon Jun 09 21:15:54 +0000 2025,1,2,39.0,momenty_trzaskowski,2025-06-09 21:15:54+00:00,0.5492434501647949,POSITIVE,0.5492434501647949
261,Radek z Marek WWL,@darek19644 @LeszekMiller @trzaskowski_ @NawrockiKn Hahahaha. Oj głupiutki Ty.,Mon Jun 09 21:16:07 +0000 2025,0,3,74.0,momenty_trzaskowski,2025-06-09 21:16:07+00:00,0.5053406357765198,POSITIVE,0.5053406357765198
260,Perkun,"@szykom89 @NawrockiKn @pisorgpl Będziecie liczyć aż Trzaskowski wygra ?
Czy jak ?",Mon Jun 09 21:16:25 +0000 2025,0,1,3.0,momenty_trzaskowski,2025-06-09 21:16:25+00:00,0.5378898978233337,NEGATIVE,-0.5378898978233337
259,Chrabia,"@adam_abramczyk Rozbudzanie nadziei, że wynik tych wyborów można odwrócić, jest nieodpowiedzialne. Jedynym efektem nakręcania tematu ""sfałszowane wybory"" będzie to, że rozgoryczeni, czujący się oszukani wyborcy KO za 2 lata nie pójdą już wcale do wyborów. 
Tusk, Hołownia, Trzaskowski, WKK to",Mon Jun 09 21:16:27 +0000 2025,12,29,3932.0,momenty_trzaskowski,2025-06-09 21:16:27+00:00,0.550416111946106,POSITIVE,0.550416111946106
258,DominikK,@Adam83462787 No a co ma powiedzieć skoro jego kandydat z partii przegrał?Ale wy zdajecie sobie sprawę że pomyłka może działać w dwie strony ?Żebyś je nie okazało że Trzaskowski przegrał jeszcze bardziej. Poza tym jeśli byłby lepiej przygotowany i nie miał tyłu debili obok może by mu się udało,Mon Jun 09 21:17:06 +0000 2025,0,0,4.0,momenty_trzaskowski,2025-06-09 21:17:06+00:00,0.6019158363342285,POSITIVE,0.6019158363342285
257,Wielki Mordechaj Palacz🇮🇱,@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Chcą się napierdalać? To będziemy ich napierdalać!,Mon Jun 09 21:17:10 +0000 2025,0,3,84.0,momenty_trzaskowski,2025-06-09 21:17:10+00:00,0.7085059285163879,NEGATIVE,-0.7085059285163879
256,Yolanda Kras,"@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia A tymczasem:
https://t.co/P2JQugPGz0",Mon Jun 09 21:17:26 +0000 2025,0,3,218.0,momenty_trzaskowski,2025-06-09 21:17:26+00:00,0.516412615776062,NEGATIVE,-0.516412615776062
255,Marcin,@Rafalvv0 @IreneuszBMarian tRZASKOWSKI TO CIPA TECZOWA https://t.co/7sPgIkXs50,Mon Jun 09 21:17:33 +0000 2025,0,0,9.0,momenty_trzaskowski,2025-06-09 21:17:33+00:00,0.60142582654953,NEGATIVE,-0.60142582654953
254,Renata Wawreniuk,"@kolokoloPL @adam_abramczyk @Woz_Piotr Rafał Trzaskowski powiedział w swojej przemowie po ogłoszeniu wyników sondażu exit poll: ""Zwyciężyliśmy"". Skąd miał tę pewność? Podobne dywagacje nie prowadzą do niczego konstruktywnego.",Mon Jun 09 21:17:50 +0000 2025,1,1,18.0,momenty_trzaskowski,2025-06-09 21:17:50+00:00,0.5701724290847778,POSITIVE,0.5701724290847778
253,Tadeusz,"@NoneTheYounger @Mikka77Joa @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia No bo siłą, nie można. Właściwie można, ale to już nie sprawowanie, a zamach. I wszelkie konsekwencje (było za II RP). Więc jak nie siłą to kolejnym dostępnym narzędziem jest wybór do organów władzy ustawodawczej i prezydenta. Niby nie ma jak, ale z dostępnych legalnych to wybory",Mon Jun 09 21:18:13 +0000 2025,1,1,16.0,momenty_trzaskowski,2025-06-09 21:18:13+00:00,0.6646105647087097,POSITIVE,0.6646105647087097
252,Krzysztof,"@Daria65578032 Pani Dario policzyłem wszystko. Po uwzględnieniu przepływu wyborców*, wyższej frekwencji i odliczeniu około 3% wyborców Brauna i Konfederacji wyszło mi tak:
Trzaskowski: 392,51
Nawrocki: 472,49
Są to wyniki niemal takie same jak oficjalne.

*Na podstawie artykułu businessinsider",Mon Jun 09 21:18:26 +0000 2025,0,1,329.0,momenty_trzaskowski,2025-06-09 21:18:26+00:00,0.5449709296226501,POSITIVE,0.5449709296226501
251,Mysterious Andrew,@MacVVilk @ppece @trzaskowski_ Jestes zwyklym propagandysta i specjalista jak z koziej dupy trabka,Mon Jun 09 21:18:30 +0000 2025,0,0,86.0,momenty_trzaskowski,2025-06-09 21:18:30+00:00,0.6447163224220276,NEGATIVE,-0.6447163224220276
250,Lukasz Martun 🧯,"@darek19644 @LeszekMiller @trzaskowski_ @NawrockiKn Rozumiem że w 2023 było podobnie? Głosujesz na PiS, głos zaliczony kałolicji?",Mon Jun 09 21:19:24 +0000 2025,0,4,82.0,momenty_trzaskowski,2025-06-09 21:19:24+00:00,0.5123224258422852,NEGATIVE,-0.5123224258422852
249,Dominik Trzaskacz,@st_bartek @Piechocinski Ciekawe co na to Rafał Trzaskowski i Radek Sikorski.,Mon Jun 09 21:19:28 +0000 2025,0,0,32.0,momenty_trzaskowski,2025-06-09 21:19:28+00:00,0.5440056920051575,NEGATIVE,-0.5440056920051575
248,Stańczyk,@MacVVilk @trzaskowski_ Oni są opętani …,Mon Jun 09 21:19:33 +0000 2025,0,1,59.0,momenty_trzaskowski,2025-06-09 21:19:33+00:00,0.5909200310707092,POSITIVE,0.5909200310707092
247,Mariposa,@DoRzeczy_pl @pisorgpl @waldemar_buda @AnnaGembicka @RobertTelus Ale jak to? Tusk kłamał? Trzaskowski kłamał? Niemożliwe.,Mon Jun 09 21:19:50 +0000 2025,0,2,68.0,momenty_trzaskowski,2025-06-09 21:19:50+00:00,0.65343177318573,POSITIVE,0.65343177318573
246,CytrynowyPapież 🇵🇱🇵🇱🇵🇱,"@M_Bobz @szykom89 @NawrockiKn @pisorgpl Oni tego nie skumają. Ani Tusk, ani Trzaskowski nie są takimi debilami jak koń + jego sekta. A nie daj Bóg okazałoby się, że Nawrocki dostał jeszcze więcej głosów niż oficjalnie podano i kompromitacja jak skurwysyn
Po takim czymś PO by było poskładane jak scyzoryk",Mon Jun 09 21:19:50 +0000 2025,0,0,13.0,momenty_trzaskowski,2025-06-09 21:19:50+00:00,0.6119518876075745,POSITIVE,0.6119518876075745
245,Elcia,"@PioWierzbowski @MacVVilk @trzaskowski_ Ty też lubisz język pogardy. 
W przypadku Pani artystki domagającej się reasumując wyborów przynajmniej uzasadniony.
Ha ha ha https://t.co/FmXwvKxmrg",Mon Jun 09 21:20:06 +0000 2025,1,1,35.0,momenty_trzaskowski,2025-06-09 21:20:06+00:00,0.5301886200904846,POSITIVE,0.5301886200904846
244,Grok,"@Pjoterki @xpatisonx @PawelMarus3ci @MichaM993704 @AlicjaDef @waldemar_buda @Pjoterki @xpatisonx @PawelMarus3ci @MichaM993704 @AlicjaDef @waldemar_buda Wybory prezydenckie w Polsce w 2025 były bardzo wyrównane, Nawrocki wygrał z 50,9% głosów, Trzaskowski zdobył 49,1%. Zgłoszono drobne nieprawidłowości, jak zamiana wyników w niektórych komisjach, ale brak",Mon Jun 09 21:20:22 +0000 2025,0,2,218.0,momenty_trzaskowski,2025-06-09 21:20:22+00:00,0.6446569561958313,POSITIVE,0.6446569561958313
243,Jacek Zet,@lis_tomasz Trzaskowski mógł zdobyć większość glosow w tych wyborach. Nie zdobył i przegraliście. Wystarczy miec trochę honoru i przyjąć wynik demokracji...,Mon Jun 09 21:20:34 +0000 2025,0,0,1.0,momenty_trzaskowski,2025-06-09 21:20:34+00:00,0.5649967789649963,POSITIVE,0.5649967789649963
242,Piotr K,@TomaszUrbas Jaka dyskusja? Nie zasługujesz żeby pies podniósł przy tobie nogę… Masz zawyżoną samoocenę w stopniu jeszcze większym niż Trzaskowski. Musisz być nieźle obity przez życie… P.S. Nie mam nic wspólnego z Kaczyńskim 🙂,Mon Jun 09 21:20:49 +0000 2025,0,0,18.0,momenty_trzaskowski,2025-06-09 21:20:49+00:00,0.5596042275428772,POSITIVE,0.5596042275428772
241,Elcia,@PioWierzbowski @MacVVilk @trzaskowski_ *reasumpcji,Mon Jun 09 21:20:52 +0000 2025,0,0,16.0,momenty_trzaskowski,2025-06-09 21:20:52+00:00,0.5054991245269775,NEGATIVE,-0.5054991245269775
240,Platão,@adam_abramczyk Dlatego Trzaskowski przegrał.,Mon Jun 09 21:21:04 +0000 2025,0,1,68.0,momenty_trzaskowski,2025-06-09 21:21:04+00:00,0.6414844989776611,POSITIVE,0.6414844989776611
239,Marek Tokarski,@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia https://t.co/AO4SW5MW1r O masz :-),Mon Jun 09 21:21:04 +0000 2025,0,2,242.0,momenty_trzaskowski,2025-06-09 21:21:04+00:00,0.5493174195289612,NEGATIVE,-0.5493174195289612
